,time,type,position,entry,sl,tp,exit_price,exit_time,result,rr_ratio,pnl,pnl_pips,lot_size,atr,balance
1086,2025-05-01 15:45:00,SWEEP_bullish,buy,3226.06,3225.86,3226.46,3225.86,2025-05-01 15:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.81266666666664,9800.000000000182
1087,2025-05-01 15:55:00,SWEEP_bullish,buy,3227.04,3226.84,3227.44,3226.84,2025-05-01 16:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.985333333333316,9800.000000000182
1088,2025-05-01 16:40:00,SWEEP_bullish,buy,3227.86,3227.6600000000003,3228.26,3227.6600000000003,2025-05-01 16:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,6.384666666666695,9800.000000000182
1089,2025-05-02 09:50:00,SWEEP_bearish,sell,3250.09,3250.29,3249.69,3250.29,2025-05-02 09:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.41266666666664,9800.000000000182
1090,2025-05-02 10:35:00,SWEEP_bullish,buy,3260.59,3260.3900000000003,3260.9900000000002,3260.3900000000003,2025-05-02 10:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.6753333333333105,9800.000000000182
1091,2025-05-02 15:35:00,SWEEP_bearish,sell,3259.53,3259.73,3259.13,3259.73,2025-05-02 15:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.9833333333333636,9800.000000000182
1092,2025-05-05 08:10:00,SWEEP_bullish,buy,3258.81,3258.61,3259.21,3258.61,2025-05-05 08:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.699333333333258,9800.000000000182
1093,2025-05-05 08:40:00,SWEEP_bullish,buy,3258.16,3257.96,3258.56,3257.96,2025-05-05 08:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.4893333333332217,9800.000000000182
1094,2025-05-05 09:55:00,SWEEP_bullish,buy,3261.76,3261.5600000000004,3262.1600000000003,3261.5600000000004,2025-05-05 10:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.1166666666665757,9800.000000000182
1095,2025-05-05 10:50:00,SWEEP_bullish,buy,3265.73,3265.53,3266.13,3265.53,2025-05-05 10:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.829999999999988,9800.000000000182
1096,2025-05-05 13:05:00,SWEEP_bullish,buy,3309.73,3309.53,3310.13,3309.53,2025-05-05 13:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.941333333333357,9800.000000000182
1097,2025-05-06 08:45:00,SWEEP_bearish,sell,3357.4,3357.6,3357.0,3357.6,2025-05-06 08:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.186666666666619,9800.000000000182
1098,2025-05-06 10:10:00,SWEEP_bullish,buy,3367.85,3367.65,3368.25,3367.65,2025-05-06 10:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5573333333332813,9800.000000000182
1099,2025-05-06 10:40:00,SWEEP_bullish,buy,3373.35,3373.15,3373.75,3373.15,2025-05-06 10:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.686666666666679,9800.000000000182
1100,2025-05-06 15:05:00,SWEEP_bearish,sell,3376.87,3377.0699999999997,3376.47,3377.0699999999997,2025-05-06 15:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.245999999999943,9800.000000000182
1101,2025-05-06 16:35:00,SWEEP_bullish,buy,3388.34,3388.1400000000003,3388.7400000000002,3388.1400000000003,2025-05-06 16:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.6199999999999815,9800.000000000182
1102,2025-05-07 08:30:00,SWEEP_bullish,buy,3382.0,3381.8,3382.4,3381.8,2025-05-07 08:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5446666666667324,9800.000000000182
1103,2025-05-07 08:45:00,SWEEP_bullish,buy,3385.9,3385.7000000000003,3386.3,3385.7000000000003,2025-05-07 08:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.7366666666667396,9800.000000000182
1104,2025-05-07 09:10:00,SWEEP_bullish,buy,3392.92,3392.7200000000003,3393.32,3392.7200000000003,2025-05-07 09:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.808000000000023,9800.000000000182
1105,2025-05-07 10:15:00,SWEEP_bullish,buy,3393.24,3393.04,3393.64,3393.04,2025-05-07 10:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.635333333333377,9800.000000000182
1106,2025-05-07 10:50:00,SWEEP_bearish,sell,3385.28,3385.48,3384.88,3385.48,2025-05-07 10:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.9620000000000193,9800.000000000182
1107,2025-05-07 11:35:00,SWEEP_bearish,sell,3383.82,3384.02,3383.42,3384.02,2025-05-07 11:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.6759999999999917,9800.000000000182
1108,2025-05-07 13:00:00,SWEEP_bearish,sell,3374.11,3374.31,3373.71,3374.31,2025-05-07 13:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.24933333333344,9800.000000000182
1109,2025-05-07 13:30:00,SWEEP_bullish,buy,3390.05,3389.8500000000004,3390.4500000000003,3389.8500000000004,2025-05-07 13:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.440666666666705,9800.000000000182
1110,2025-05-08 08:15:00,SWEEP_bearish,sell,3376.21,3376.41,3375.81,3376.41,2025-05-08 08:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.767333333333348,9800.000000000182
1111,2025-05-08 09:00:00,SWEEP_bearish,sell,3358.55,3358.75,3358.15,3358.75,2025-05-08 09:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,6.102666666666694,9800.000000000182
1112,2025-05-08 09:25:00,SWEEP_bearish,sell,3339.72,3339.9199999999996,3339.3199999999997,3339.9199999999996,2025-05-08 09:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,8.113333333333351,9800.000000000182
1113,2025-05-08 13:00:00,SWEEP_bearish,sell,3333.32,3333.52,3332.92,3333.52,2025-05-08 13:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.4726666666667065,9800.000000000182
1114,2025-05-08 15:25:00,SWEEP_bullish,buy,3353.62,3353.42,3354.02,3353.42,2025-05-08 15:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.7433333333332786,9800.000000000182
1115,2025-05-08 15:30:00,SWEEP_bullish,buy,3351.18,3350.98,3351.58,3350.98,2025-05-08 15:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.8633333333333213,9800.000000000182
1116,2025-05-08 15:40:00,SWEEP_bullish,buy,3352.58,3352.38,3352.98,3352.38,2025-05-08 15:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5013333333333625,9800.000000000182
1117,2025-05-08 16:15:00,SWEEP_bullish,buy,3362.37,3362.17,3362.77,3362.17,2025-05-08 16:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.557333333333433,9800.000000000182
1118,2025-05-08 16:35:00,SWEEP_bullish,buy,3364.63,3364.4300000000003,3365.03,3364.4300000000003,2025-05-08 16:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.116000000000107,9800.000000000182
1119,2025-05-09 10:10:00,SWEEP_bullish,buy,3326.99,3326.79,3327.39,3326.79,2025-05-09 10:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.9520000000000133,9800.000000000182
1120,2025-05-09 13:20:00,SWEEP_bullish,buy,3325.28,3325.0800000000004,3325.6800000000003,3325.0800000000004,2025-05-09 13:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.4326666666667127,9800.000000000182
1121,2025-05-09 14:05:00,SWEEP_bullish,buy,3328.45,3328.25,3328.85,3328.25,2025-05-09 14:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.5959999999999734,9800.000000000182
1122,2025-05-09 14:20:00,SWEEP_bullish,buy,3329.04,3328.84,3329.44,3328.84,2025-05-09 14:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.5846666666665743,9800.000000000182
1123,2025-05-12 10:15:00,SWEEP_bearish,sell,3250.1,3250.2999999999997,3249.7,3249.7,2025-05-12 10:20:00,win,2.0,400.000000000091,0.40000000000009095,0.01,5.920666666666633,10400.000000000091
1124,2025-05-12 13:15:00,SWEEP_bearish,sell,3215.81,3216.0099999999998,3215.41,3216.0099999999998,2025-05-12 13:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.450666666666651,9800.000000000182
1125,2025-05-12 14:00:00,SWEEP_bearish,sell,3218.65,3218.85,3218.25,3218.85,2025-05-12 14:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.028000000000035,9800.000000000182
1126,2025-05-12 14:55:00,SWEEP_bullish,buy,3224.91,3224.71,3225.31,3224.71,2025-05-12 15:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.985333333333286,9800.000000000182
1127,2025-05-12 16:50:00,SWEEP_bullish,buy,3239.74,3239.54,3240.14,3239.54,2025-05-12 16:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,6.13199999999994,9800.000000000182
1128,2025-05-13 09:50:00,SWEEP_bullish,buy,3262.47,3262.27,3262.87,3262.27,2025-05-13 09:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.293333333333279,9800.000000000182
1129,2025-05-13 11:55:00,SWEEP_bearish,sell,3255.53,3255.73,3255.13,3255.73,2025-05-13 12:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.6620000000001105,9800.000000000182
1130,2025-05-13 14:15:00,SWEEP_bearish,sell,3254.37,3254.5699999999997,3253.97,3254.5699999999997,2025-05-13 14:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.120000000000073,9800.000000000182
1131,2025-05-13 15:05:00,SWEEP_bearish,sell,3244.12,3244.3199999999997,3243.72,3244.3199999999997,2025-05-13 15:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.390666666666766,9800.000000000182
1132,2025-05-13 15:25:00,SWEEP_bearish,sell,3240.41,3240.6099999999997,3240.0099999999998,3240.6099999999997,2025-05-13 15:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.9013333333333926,9800.000000000182
1133,2025-05-13 16:40:00,SWEEP_bearish,sell,3238.36,3238.56,3237.96,3238.56,2025-05-13 16:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.2313333333333505,9800.000000000182
1134,2025-05-14 09:00:00,SWEEP_bullish,buy,3233.3,3233.1000000000004,3233.7000000000003,3233.7000000000003,2025-05-14 09:05:00,win,2.0,400.000000000091,0.40000000000009095,0.01,3.148666666666668,10400.000000000091
1135,2025-05-14 10:40:00,SWEEP_bullish,buy,3235.58,3235.38,3235.98,3235.38,2025-05-14 10:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.620000000000073,9800.000000000182
1136,2025-05-14 14:00:00,SWEEP_bullish,buy,3235.22,3235.02,3235.62,3235.02,2025-05-14 14:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.6759999999999917,9800.000000000182
1137,2025-05-14 14:15:00,SWEEP_bullish,buy,3236.66,3236.46,3237.06,3236.46,2025-05-14 14:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.548666666666668,9800.000000000182
1138,2025-05-14 14:25:00,SWEEP_bullish,buy,3237.05,3236.8500000000004,3237.4500000000003,3236.8500000000004,2025-05-14 14:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.5540000000000265,9800.000000000182
1139,2025-05-14 15:00:00,SWEEP_bearish,sell,3220.69,3220.89,3220.29,3220.89,2025-05-14 15:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.1946666666666412,9800.000000000182
1140,2025-05-14 15:15:00,SWEEP_bearish,sell,3214.81,3215.0099999999998,3214.41,3215.0099999999998,2025-05-14 15:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.9466666666666543,9800.000000000182
1141,2025-05-14 16:15:00,SWEEP_bearish,sell,3185.19,3185.39,3184.79,3185.39,2025-05-14 16:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,7.952666666666664,9800.000000000182
1142,2025-05-15 08:45:00,SWEEP_bearish,sell,3133.76,3133.96,3133.36,3133.96,2025-05-15 08:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.811333333333399,9800.000000000182
1143,2025-05-15 09:40:00,SWEEP_bullish,buy,3148.05,3147.8500000000004,3148.4500000000003,3147.8500000000004,2025-05-15 09:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,6.316666666666576,9800.000000000182
1144,2025-05-15 13:20:00,SWEEP_bullish,buy,3175.41,3175.21,3175.81,3175.21,2025-05-15 13:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.9039999999999355,9800.000000000182
1145,2025-05-15 13:50:00,SWEEP_bullish,buy,3177.41,3177.21,3177.81,3177.21,2025-05-15 13:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.31866666666665,9800.000000000182
1146,2025-05-15 15:35:00,SWEEP_bullish,buy,3182.6,3182.4,3183.0,3182.4,2025-05-15 15:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.724666666666629,9800.000000000182
1147,2025-05-15 16:15:00,SWEEP_bullish,buy,3194.99,3194.79,3195.39,3194.79,2025-05-15 16:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.045999999999882,9800.000000000182
1148,2025-05-16 10:05:00,SWEEP_bearish,sell,3216.59,3216.79,3216.19,3216.79,2025-05-16 10:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.372666666666616,9800.000000000182
1149,2025-05-16 10:20:00,SWEEP_bearish,sell,3208.38,3208.58,3207.98,3208.58,2025-05-16 10:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.535999999999968,9800.000000000182
1150,2025-05-16 11:15:00,SWEEP_bearish,sell,3199.78,3199.98,3199.38,3199.98,2025-05-16 11:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.364666666666653,9800.000000000182
1151,2025-05-16 14:55:00,SWEEP_bearish,sell,3163.14,3163.3399999999997,3162.74,3163.3399999999997,2025-05-16 15:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,7.723999999999918,9800.000000000182
1152,2025-05-16 16:05:00,SWEEP_bullish,buy,3181.28,3181.0800000000004,3181.6800000000003,3181.0800000000004,2025-05-16 16:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,6.316666666666697,9800.000000000182
1153,2025-05-16 16:35:00,SWEEP_bullish,buy,3181.45,3181.25,3181.85,3181.25,2025-05-16 16:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.875333333333371,9800.000000000182
1154,2025-05-19 09:20:00,SWEEP_bullish,buy,3229.9,3229.7000000000003,3230.3,3229.7000000000003,2025-05-19 09:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.4399999999999937,9800.000000000182
1155,2025-05-19 13:55:00,SWEEP_bullish,buy,3241.84,3241.6400000000003,3242.2400000000002,3241.6400000000003,2025-05-19 14:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.0826666666666522,9800.000000000182
1156,2025-05-19 14:45:00,SWEEP_bullish,buy,3243.64,3243.44,3244.04,3243.44,2025-05-19 14:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.7093333333332947,9800.000000000182
1157,2025-05-19 16:00:00,SWEEP_bearish,sell,3230.4,3230.6,3230.0,3230.6,2025-05-19 16:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5746666666666593,9800.000000000182
1158,2025-05-19 16:35:00,SWEEP_bearish,sell,3230.06,3230.2599999999998,3229.66,3230.2599999999998,2025-05-19 16:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.715333333333304,9800.000000000182
1159,2025-05-20 08:00:00,SWEEP_bullish,buy,3217.03,3216.8300000000004,3217.4300000000003,3217.4300000000003,2025-05-20 08:05:00,win,2.0,400.000000000091,0.40000000000009095,0.01,2.26266666666667,10400.000000000091
1160,2025-05-20 08:40:00,SWEEP_bearish,sell,3211.74,3211.9399999999996,3211.3399999999997,3211.9399999999996,2025-05-20 08:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.6953333333332616,9800.000000000182
1161,2025-05-20 10:00:00,SWEEP_bearish,sell,3211.34,3211.54,3210.94,3211.54,2025-05-20 10:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.216666666666667,9800.000000000182
1162,2025-05-20 10:55:00,SWEEP_bullish,buy,3222.64,3222.44,3223.04,3222.44,2025-05-20 11:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.0373333333334207,9800.000000000182
1163,2025-05-20 15:00:00,SWEEP_bullish,buy,3240.57,3240.3700000000003,3240.9700000000003,3240.3700000000003,2025-05-20 15:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.34399999999996,9800.000000000182
1164,2025-05-21 09:55:00,SWEEP_bullish,buy,3319.88,3319.6800000000003,3320.28,3319.6800000000003,2025-05-21 10:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.902666666666634,9800.000000000182
1165,2025-05-21 10:55:00,SWEEP_bearish,sell,3309.93,3310.1299999999997,3309.5299999999997,3310.1299999999997,2025-05-21 11:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5346666666666655,9800.000000000182
1166,2025-05-21 13:00:00,SWEEP_bullish,buy,3312.34,3312.1400000000003,3312.7400000000002,3312.1400000000003,2025-05-21 13:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.3686666666667104,9800.000000000182
1167,2025-05-21 13:25:00,SWEEP_bullish,buy,3316.18,3315.98,3316.58,3315.98,2025-05-21 13:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.366666666666697,9800.000000000182
1168,2025-05-21 14:45:00,SWEEP_bearish,sell,3308.79,3308.99,3308.39,3308.99,2025-05-21 14:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.91266666666664,9800.000000000182
1169,2025-05-22 08:30:00,SWEEP_bullish,buy,3337.31,3337.11,3337.71,3337.11,2025-05-22 08:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.8813333333333504,9800.000000000182
1170,2025-05-22 09:55:00,SWEEP_bearish,sell,3326.53,3326.73,3326.13,3326.73,2025-05-22 10:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5219999999999954,9800.000000000182
1171,2025-05-22 10:05:00,SWEEP_bearish,sell,3326.39,3326.5899999999997,3325.99,3326.5899999999997,2025-05-22 10:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.098666666666698,9800.000000000182
1172,2025-05-22 10:15:00,SWEEP_bearish,sell,3325.81,3326.0099999999998,3325.41,3326.0099999999998,2025-05-22 10:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.9753333333333405,9800.000000000182
1173,2025-05-22 11:35:00,SWEEP_bearish,sell,3315.39,3315.5899999999997,3314.99,3315.5899999999997,2025-05-22 11:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.542666666666719,9800.000000000182
1174,2025-05-22 16:15:00,SWEEP_bullish,buy,3314.06,3313.86,3314.46,3313.86,2025-05-22 16:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.542666666666689,9800.000000000182
1175,2025-05-23 08:25:00,SWEEP_bullish,buy,3320.01,3319.8100000000004,3320.4100000000003,3319.8100000000004,2025-05-23 08:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.5626666666666704,9800.000000000182
1176,2025-05-23 08:55:00,SWEEP_bullish,buy,3323.68,3323.48,3324.08,3323.48,2025-05-23 09:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.7866666666666484,9800.000000000182
1177,2025-05-23 09:15:00,SWEEP_bullish,buy,3326.89,3326.69,3327.29,3326.69,2025-05-23 09:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.3413333333332957,9800.000000000182
1178,2025-05-23 10:00:00,SWEEP_bullish,buy,3328.53,3328.3300000000004,3328.9300000000003,3328.3300000000004,2025-05-23 10:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.3893333333333127,9800.000000000182
1179,2025-05-23 14:50:00,SWEEP_bullish,buy,3343.6,3343.4,3344.0,3343.4,2025-05-23 14:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.965333333333395,9800.000000000182
1180,2025-05-23 15:40:00,SWEEP_bullish,buy,3358.09,3357.8900000000003,3358.4900000000002,3357.8900000000003,2025-05-23 15:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,7.792000000000068,9800.000000000182
1181,2025-05-23 16:35:00,SWEEP_bearish,sell,3343.58,3343.7799999999997,3343.18,3343.7799999999997,2025-05-23 16:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,6.917999999999998,9800.000000000182
1182,2025-05-26 08:00:00,SWEEP_bullish,buy,3348.95,3348.75,3349.35,3348.75,2025-05-26 08:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.8193333333334523,9800.000000000182
1183,2025-05-26 09:30:00,SWEEP_bearish,sell,3341.3,3341.5,3340.9,3341.5,2025-05-26 09:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.9113333333333684,9800.000000000182
1184,2025-05-26 10:00:00,SWEEP_bearish,sell,3337.36,3337.56,3336.96,3337.56,2025-05-26 10:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.7620000000000196,9800.000000000182
1185,2025-05-26 11:40:00,SWEEP_bearish,sell,3334.43,3334.6299999999997,3334.0299999999997,3334.6299999999997,2025-05-26 11:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.734666666666635,9800.000000000182
1186,2025-05-26 15:10:00,SWEEP_bullish,buy,3333.98,3333.78,3334.38,3333.78,2025-05-26 15:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5113333333332775,9800.000000000182
1187,2025-05-26 15:30:00,SWEEP_bearish,sell,3329.21,3329.41,3328.81,3329.41,2025-05-26 15:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.079999999999897,9800.000000000182
1188,2025-05-26 16:30:00,SWEEP_bullish,buy,3336.73,3336.53,3337.13,3336.53,2025-05-26 16:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.81200000000008,9800.000000000182
1189,2025-05-27 08:00:00,SWEEP_bearish,sell,3330.85,3331.0499999999997,3330.45,3330.45,2025-05-27 08:05:00,win,2.0,400.000000000091,0.40000000000009095,0.01,2.140666666666675,10400.000000000091
1190,2025-05-27 08:40:00,SWEEP_bearish,sell,3324.4,3324.6,3324.0,3324.6,2025-05-27 08:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.849333333333319,9800.000000000182
1191,2025-05-27 09:55:00,SWEEP_bearish,sell,3308.68,3308.8799999999997,3308.2799999999997,3308.8799999999997,2025-05-27 10:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.301333333333362,9800.000000000182
1192,2025-05-27 10:05:00,SWEEP_bearish,sell,3307.06,3307.2599999999998,3306.66,3307.2599999999998,2025-05-27 10:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.016666666666697,9800.000000000182
1193,2025-05-27 10:55:00,SWEEP_bearish,sell,3296.44,3296.64,3296.04,3296.64,2025-05-27 11:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,5.738666666666753,9800.000000000182
1194,2025-05-27 14:20:00,SWEEP_bearish,sell,3291.08,3291.2799999999997,3290.68,3291.2799999999997,2025-05-27 14:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.4606666666666266,9800.000000000182
1195,2025-05-27 16:05:00,SWEEP_bullish,buy,3296.77,3296.57,3297.17,3297.17,2025-05-27 16:10:00,win,2.0,400.000000000091,0.40000000000009095,0.01,3.083333333333394,10400.000000000091
1196,2025-05-27 16:35:00,SWEEP_bullish,buy,3299.75,3299.55,3300.15,3299.55,2025-05-27 16:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5713333333333748,9800.000000000182
1197,2025-05-28 08:20:00,SWEEP_bullish,buy,3306.13,3305.9300000000003,3306.53,3305.9300000000003,2025-05-28 08:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.5046666666667687,9800.000000000182
1198,2025-05-28 10:00:00,SWEEP_bullish,buy,3307.39,3307.19,3307.79,3307.79,2025-05-28 10:05:00,win,2.0,400.000000000091,0.40000000000009095,0.01,2.8946666666666716,10400.000000000091
1199,2025-05-28 11:15:00,SWEEP_bullish,buy,3321.41,3321.21,3321.81,3321.21,2025-05-28 11:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.663999999999972,9800.000000000182
1200,2025-05-28 13:40:00,SWEEP_bearish,sell,3315.68,3315.8799999999997,3315.2799999999997,3315.8799999999997,2025-05-28 13:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.136666666666709,9800.000000000182
1201,2025-05-28 14:15:00,SWEEP_bearish,sell,3311.26,3311.46,3310.86,3311.46,2025-05-28 14:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.6153333333334254,9800.000000000182
1202,2025-05-28 16:15:00,SWEEP_bearish,sell,3310.12,3310.3199999999997,3309.72,3310.3199999999997,2025-05-28 16:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.6106666666665963,9800.000000000182
1203,2025-05-28 16:30:00,SWEEP_bearish,sell,3308.25,3308.45,3307.85,3308.45,2025-05-28 16:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5979999999999563,9800.000000000182
1204,2025-05-29 08:00:00,SWEEP_bearish,sell,3270.16,3270.3599999999997,3269.7599999999998,3270.3599999999997,2025-05-29 08:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.3939999999999295,9800.000000000182
1205,2025-05-29 08:10:00,SWEEP_bearish,sell,3271.1,3271.2999999999997,3270.7,3271.2999999999997,2025-05-29 08:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.4579999999999624,9800.000000000182
1206,2025-05-29 10:25:00,SWEEP_bullish,buy,3280.95,3280.75,3281.35,3280.75,2025-05-29 10:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.739999999999994,9800.000000000182
1207,2025-05-29 11:00:00,SWEEP_bullish,buy,3285.84,3285.6400000000003,3286.2400000000002,3285.6400000000003,2025-05-29 11:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.142666666666628,9800.000000000182
1208,2025-05-29 13:55:00,SWEEP_bullish,buy,3296.47,3296.27,3296.87,3296.27,2025-05-29 14:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.0780000000000354,9800.000000000182
1209,2025-05-29 14:30:00,SWEEP_bullish,buy,3301.87,3301.67,3302.27,3301.67,2025-05-29 14:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.9706666666666326,9800.000000000182
